id,date_releve,humidity,dewpoint,pressure,windspeed,visibility,cloudcover,windgust,uvindex,precipintensity,precipintensitymax,temperaturehigh,temperaturelow,temperaturehighoffset2,temperaturelowoffset2,temperature,temperatureoffset2
828,2018-01-16,81.00,6.53,1009.71,7.52,9.75,85.00,16.98,1.07,0.07,0.39,12.15,5.73,14.15,7.73,8.94,10.94
1041,2018-01-17,70.00,2.11,1015.57,7.74,9.88,73.00,17.33,1.10,0.04,0.32,9.67,4.70,11.67,6.70,7.19,9.19
1140,2018-01-18,80.00,4.90,1015.07,6.40,9.33,84.00,14.23,0.98,0.04,0.35,11.74,5.03,13.74,7.03,8.39,10.39
117,2018-01-19,79.00,3.72,1016.08,4.43,9.91,77.00,9.69,1.05,0.02,0.23,10.21,4.18,12.21,6.18,7.20,9.20
267,2018-01-20,85.00,5.40,1011.89,6.03,8.79,90.00,15.61,1.07,0.16,1.22,11.18,7.65,13.18,9.65,9.42,11.42
903,2018-01-21,85.00,7.19,1016.66,5.61,8.23,89.00,12.01,1.05,0.06,0.36,11.73,8.75,13.73,10.75,10.24,12.24
431,2018-01-22,84.00,8.26,1018.16,5.72,9.10,88.00,13.45,1.17,0.04,0.32,13.55,6.76,15.55,8.76,10.16,12.16
557,2018-01-23,84.00,7.14,1025.02,4.01,8.88,86.00,8.22,1.12,0.01,0.10,13.14,7.76,15.14,9.76,10.45,12.45
616,2018-01-24,83.00,7.57,1022.19,5.09,9.37,86.00,11.26,1.00,0.02,0.25,14.18,7.39,16.18,9.39,10.79,12.79
1054,2018-01-25,84.00,6.52,1016.90,4.14,9.62,87.00,8.40,1.21,0.04,0.30,11.52,5.29,13.52,7.29,8.41,10.41
680,2018-01-26,86.00,4.75,1019.75,3.54,9.48,84.00,7.37,1.26,0.11,0.57,9.57,3.33,11.57,5.33,6.45,8.45
442,2018-01-27,88.00,4.16,1031.20,3.06,7.71,84.00,6.29,1.24,0.05,0.65,9.06,3.63,11.06,5.63,6.35,8.35
396,2018-01-28,88.00,5.23,1037.54,3.02,7.97,90.00,5.38,0.95,0.00,0.05,11.05,5.70,13.05,7.70,8.38,10.38
395,2018-01-29,87.00,5.96,1034.89,3.13,8.70,91.00,5.93,1.00,0.00,0.05,10.95,5.67,12.95,7.67,8.31,10.31
997,2018-01-30,88.00,6.06,1030.43,2.14,8.54,92.00,4.75,1.33,0.01,0.08,10.62,6.04,12.62,8.04,8.33,10.33
866,2018-01-31,85.00,5.34,1018.78,4.59,9.15,88.00,10.46,1.26,0.05,0.49,10.63,3.79,12.63,5.79,7.21,9.21
1141,2018-02-01,82.00,2.57,1008.93,4.07,9.73,81.00,8.68,1.40,0.04,0.31,8.17,1.61,10.17,3.61,4.89,6.89
963,2018-02-02,79.00,0.74,1010.79,3.91,9.56,83.00,7.60,1.43,0.01,0.09,7.48,2.03,9.48,4.03,4.76,6.76
834,2018-02-03,80.00,1.06,1009.31,3.91,9.56,86.00,8.75,1.40,0.03,0.28,7.20,1.57,9.20,3.57,4.39,6.39
817,2018-02-04,80.00,0.46,1015.15,3.78,9.49,86.00,8.70,1.38,0.01,0.09,7.01,0.88,9.01,2.88,3.95,5.95
496,2018-02-05,83.00,-0.05,1017.81,4.56,8.95,87.00,7.57,1.50,0.05,0.29,4.77,0.96,6.77,2.96,2.87,4.87
167,2018-02-06,82.00,-0.39,1013.09,3.99,7.72,87.00,7.90,1.52,0.01,0.12,4.94,-0.11,6.94,1.89,2.42,4.42
331,2018-02-07,78.00,-2.03,1015.83,4.03,8.60,86.00,7.51,1.60,0.01,0.08,3.92,-1.39,5.92,0.61,1.27,3.27
307,2018-02-08,78.00,-2.20,1020.48,2.88,8.16,74.00,6.25,1.64,0.01,0.05,4.94,-1.26,6.94,0.75,1.84,3.84
163,2018-02-09,79.00,-1.21,1017.21,3.75,8.04,75.00,8.77,1.83,0.03,0.33,6.01,0.22,8.01,2.22,3.12,5.12
408,2018-02-10,77.00,-0.38,1018.87,4.18,9.49,79.00,8.09,1.67,0.01,0.08,7.50,2.18,9.50,4.18,4.84,6.84
365,2018-02-11,79.00,2.01,1012.59,4.59,9.29,85.00,10.47,1.88,0.03,0.21,9.34,1.11,11.34,3.11,5.23,7.23
236,2018-02-12,71.00,-1.48,1018.12,3.98,9.98,62.00,8.53,1.81,0.01,0.14,7.60,-1.50,9.60,0.50,3.05,5.05
111,2018-02-13,73.00,-2.28,1011.94,4.63,9.65,81.00,12.11,1.76,0.04,0.35,6.54,0.01,8.54,2.01,3.28,5.28
125,2018-02-14,82.00,1.02,1013.03,3.78,9.02,87.00,9.08,1.83,0.06,0.39,7.81,4.39,9.81,6.39,6.10,8.10
137,2018-02-15,86.00,6.20,1017.38,3.30,8.77,92.00,6.40,1.90,0.02,0.19,12.45,4.65,14.45,6.65,8.55,10.55
593,2018-02-16,83.00,5.20,1024.10,2.12,8.96,85.00,4.38,1.93,0.01,0.11,12.02,5.59,14.02,7.59,8.81,10.81
133,2018-04-06,66.00,5.28,1013.12,4.11,10.01,55.00,7.78,2.00,0.00,0.00,19.61,9.44,21.61,11.44,14.53,16.53
1129,2018-02-17,85.00,4.83,1021.79,3.09,8.90,85.00,7.04,1.98,0.08,0.66,10.27,2.38,12.27,4.38,6.33,8.33
316,2018-02-18,85.00,3.18,1023.01,3.34,7.77,77.00,7.21,2.00,0.03,0.17,9.24,3.01,11.24,5.01,6.13,8.13
390,2018-02-19,85.00,3.25,1018.80,2.43,7.43,90.00,4.81,2.00,0.03,0.17,9.03,4.97,11.03,6.97,7.00,9.00
34,2018-02-20,82.00,3.55,1016.28,4.21,8.88,90.00,8.37,2.05,0.05,0.18,9.35,1.58,11.35,3.58,5.47,7.47
95,2018-02-21,70.00,-1.17,1017.31,5.07,8.61,57.00,8.64,2.19,0.03,0.26,6.91,-0.63,8.91,1.37,3.14,5.14
851,2018-02-22,68.00,-3.21,1014.52,4.76,8.28,44.00,7.98,2.26,0.00,0.03,6.10,-1.02,8.10,0.98,2.54,4.54
614,2018-02-24,68.00,-3.05,1012.71,3.89,9.04,52.00,6.91,1.83,0.02,0.08,7.04,-0.35,9.04,1.65,3.35,5.35
84,2018-02-25,62.00,-4.49,1016.35,5.06,9.42,62.00,8.98,1.71,0.02,0.12,6.57,-3.38,8.57,-1.38,1.60,3.60
179,2018-02-26,52.00,-10.05,1018.32,6.09,9.82,68.00,12.15,1.48,0.00,0.03,2.21,-6.54,4.21,-4.54,-2.17,-0.17
279,2018-02-27,54.00,-11.77,1016.29,4.59,9.87,72.00,8.35,1.83,0.01,0.07,0.45,-7.21,2.45,-5.21,-3.38,-1.38
1010,2018-02-28,62.00,-9.30,1008.26,5.58,9.22,86.00,11.71,2.26,0.02,0.10,1.39,-1.81,3.39,0.19,-0.21,1.79
487,2018-03-01,79.00,-0.58,994.05,6.63,8.03,94.00,11.80,2.21,0.04,0.31,6.89,2.87,8.89,4.87,4.88,6.88
927,2018-03-02,73.00,0.94,991.82,5.71,8.48,86.00,13.79,2.52,0.10,0.92,9.53,2.60,11.53,4.60,6.07,8.07
1145,2018-03-03,77.00,2.96,993.61,3.94,8.69,82.00,9.65,2.55,0.04,0.36,12.31,4.08,14.31,6.08,8.20,10.20
260,2018-03-04,82.00,4.30,995.42,3.58,9.20,83.00,7.96,2.64,0.07,0.49,11.68,4.00,13.68,6.00,7.84,9.84
804,2018-03-05,82.00,4.70,992.37,3.55,9.39,84.00,7.23,2.67,0.05,0.38,12.48,4.23,14.48,6.23,8.36,10.36
833,2018-03-06,81.00,4.32,992.68,3.25,9.43,81.00,8.64,2.83,0.05,0.42,12.15,3.81,14.15,5.81,7.98,9.98
336,2018-03-07,76.00,2.92,1000.98,4.59,9.74,74.00,10.57,2.88,0.01,0.13,11.25,2.85,13.25,4.85,7.05,9.05
16,2018-03-08,73.00,2.98,1006.17,4.08,9.91,75.00,9.51,2.40,0.02,0.24,13.53,5.93,15.53,7.93,9.73,11.73
971,2018-03-09,77.00,6.25,1007.16,4.23,9.64,89.00,7.91,2.81,0.01,0.13,14.81,9.59,16.81,11.59,12.20,14.20
135,2018-03-10,81.00,9.19,1002.00,4.81,9.61,88.00,9.12,2.93,0.04,0.37,16.33,9.13,18.33,11.13,12.73,14.73
52,2018-03-11,78.00,8.08,994.67,4.79,9.39,84.00,12.00,2.86,0.06,0.61,16.08,8.40,18.08,10.40,12.24,14.24
727,2018-03-12,77.00,6.14,1000.33,6.51,9.72,87.00,14.51,3.00,0.03,0.33,13.08,6.25,15.08,8.25,9.67,11.67
1060,2018-03-13,72.00,4.02,1011.21,4.03,9.91,78.00,9.44,2.98,0.01,0.16,12.94,3.39,14.94,5.39,8.17,10.17
666,2018-03-14,70.00,3.76,1006.36,4.50,9.67,69.00,10.32,2.52,0.01,0.26,15.26,7.31,17.26,9.31,11.29,13.29
385,2018-03-15,80.00,6.33,995.11,4.58,9.51,86.00,11.71,3.10,0.13,1.32,13.38,5.53,15.38,7.53,9.46,11.46
1182,2018-03-16,81.00,5.57,1001.76,2.87,9.79,80.00,6.83,3.19,0.05,0.81,13.71,3.78,15.71,5.78,8.75,10.75
611,2018-03-17,85.00,3.46,999.14,3.51,8.43,85.00,8.62,3.31,0.06,0.63,10.02,2.02,12.02,4.02,6.02,8.02
1072,2018-03-18,80.00,0.88,1001.35,4.16,8.48,89.00,8.36,3.14,0.02,0.16,7.07,0.51,9.07,2.51,3.79,5.79
454,2018-03-19,77.00,-0.59,1006.68,4.23,8.81,81.00,9.95,3.38,0.03,0.30,6.88,0.52,8.88,2.52,3.70,5.70
294,2018-03-20,68.00,-1.92,1017.01,6.07,9.76,83.00,12.12,3.31,0.00,0.03,7.63,0.53,9.63,2.53,4.08,6.08
157,2018-03-21,61.00,-3.06,1026.60,5.19,9.95,68.00,10.00,3.24,0.02,0.15,8.82,-0.31,10.82,1.69,4.26,6.26
197,2018-03-22,65.00,-1.74,1022.13,4.16,9.71,80.00,8.76,2.88,0.00,0.01,9.21,3.14,11.21,5.14,6.18,8.18
783,2018-03-23,74.00,2.02,1007.92,3.87,9.45,89.00,8.43,3.12,0.02,0.14,10.89,3.62,12.89,5.62,7.26,9.26
510,2018-03-24,76.00,3.44,999.13,3.46,9.17,83.00,7.06,3.55,0.03,0.20,12.28,4.57,14.28,6.57,8.43,10.43
734,2018-03-25,73.00,3.87,1007.06,3.01,8.94,82.00,6.43,3.43,0.01,0.22,13.37,5.45,15.37,7.45,9.41,11.41
1074,2018-03-26,75.00,4.10,1016.60,3.62,8.61,79.00,5.77,3.93,0.02,0.17,12.74,5.25,14.74,7.25,9.00,11.00
43,2018-03-27,82.00,5.89,1016.13,4.82,8.31,89.00,9.92,3.40,0.04,0.25,12.90,8.18,14.90,10.18,10.54,12.54
748,2018-03-28,82.00,7.46,1010.70,4.97,9.21,87.00,11.09,3.57,0.05,0.41,14.25,4.97,16.25,6.97,9.61,11.61
1148,2018-03-29,76.00,4.42,1007.51,3.57,9.84,79.00,8.88,3.69,0.04,0.44,13.12,4.67,15.12,6.67,8.90,10.90
911,2018-03-30,77.00,4.19,1000.20,4.01,9.83,81.00,10.45,3.76,0.07,0.70,12.52,3.67,14.52,5.67,8.10,10.10
73,2018-03-31,77.00,3.32,1002.01,4.25,9.64,82.00,11.60,4.02,0.06,0.48,11.58,4.12,13.58,6.12,7.85,9.85
1163,2018-04-01,69.00,2.60,1013.03,3.93,9.95,82.00,8.66,3.19,0.02,0.23,12.93,5.90,14.93,7.90,9.42,11.42
793,2018-04-02,69.00,4.61,1006.95,4.45,9.95,89.00,8.98,3.29,0.02,0.15,15.57,9.42,17.57,11.42,12.50,14.50
560,2018-04-03,72.00,7.04,1003.32,5.58,9.92,87.00,12.02,3.74,0.02,0.23,16.54,9.35,18.54,11.35,12.95,14.95
926,2018-04-04,77.00,7.75,1004.29,5.54,9.75,83.00,13.50,3.90,0.07,0.71,15.72,7.20,17.72,9.20,11.46,13.46
1162,2018-04-05,69.00,5.00,1016.33,3.93,9.96,72.00,9.78,4.40,0.01,0.10,14.79,4.92,16.79,6.92,9.86,11.86
514,2018-04-07,66.00,6.96,1009.11,4.30,9.85,84.00,8.27,3.29,0.02,0.19,18.75,9.85,20.75,11.85,14.30,16.30
374,2018-04-08,73.00,7.81,1006.86,3.89,9.08,90.00,8.40,3.86,0.04,0.27,17.35,9.73,19.35,11.73,13.54,15.54
583,2018-04-09,83.00,9.06,1005.87,3.12,8.60,88.00,7.54,4.00,0.05,0.58,15.52,7.80,17.52,9.80,11.66,13.66
770,2018-04-10,79.00,7.13,1001.64,4.04,9.28,85.00,9.09,4.10,0.08,0.78,14.85,6.71,16.85,8.71,10.78,12.78
787,2018-04-11,76.00,6.46,1002.40,3.86,9.33,84.00,7.28,3.62,0.09,0.48,15.28,7.50,17.28,9.50,11.39,13.39
643,2018-04-12,80.00,7.10,1001.13,2.98,8.47,85.00,6.27,4.24,0.06,0.71,14.97,6.82,16.97,8.82,10.90,12.90
205,2018-04-13,79.00,7.55,1008.36,2.95,8.75,80.00,6.42,4.43,0.01,0.16,16.49,8.01,18.49,10.01,12.25,14.25
594,2018-04-14,79.00,8.32,1016.42,2.73,8.93,80.00,5.54,4.14,0.01,0.16,16.73,8.33,18.73,10.33,12.53,14.53
955,2018-04-15,74.00,8.19,1012.58,3.43,9.22,79.00,8.09,4.29,0.03,0.54,18.57,8.80,20.57,10.80,13.69,15.69
613,2018-04-16,72.00,7.67,1015.70,3.08,9.89,77.00,6.51,4.64,0.00,0.05,17.61,6.83,19.61,8.83,12.22,14.22
1037,2018-04-17,67.00,7.60,1022.48,3.02,9.99,49.00,6.37,1.98,0.00,0.01,21.84,9.28,23.84,11.28,15.56,17.56
919,2018-04-18,60.00,8.56,1025.39,3.07,9.98,46.00,6.18,2.14,0.00,0.00,25.07,10.88,27.07,12.88,17.98,19.98
921,2018-04-19,58.00,8.92,1024.15,2.70,9.93,41.00,5.36,1.67,0.00,0.00,25.13,10.89,27.13,12.89,18.01,20.01
871,2018-04-20,59.00,9.39,1022.48,2.27,9.65,34.00,5.36,1.98,0.00,0.00,25.28,11.45,27.28,13.45,18.37,20.37
513,2018-04-21,60.00,10.13,1018.82,2.33,9.62,27.00,4.91,1.90,0.00,0.08,25.96,11.74,27.96,13.74,18.85,20.85
516,2018-04-22,64.00,10.21,1015.17,3.02,9.79,63.00,6.28,2.48,0.00,0.07,24.12,11.64,26.12,13.64,17.88,19.88
768,2018-04-23,74.00,10.45,1019.06,2.86,9.82,77.00,5.46,4.26,0.01,0.13,19.65,9.56,21.65,11.56,14.61,16.61
411,2018-04-24,73.00,10.26,1018.81,2.73,9.46,68.00,5.79,4.33,0.00,0.02,21.69,10.63,23.69,12.63,16.16,18.16
569,2018-04-25,76.00,10.05,1017.66,4.13,9.64,75.00,8.74,4.29,0.01,0.09,18.95,8.66,20.95,10.66,13.81,15.81
478,2018-04-26,67.00,6.51,1019.69,3.68,9.88,71.00,7.23,4.36,0.00,0.06,17.36,6.40,19.36,8.40,11.88,13.88
185,2018-04-27,68.00,6.83,1011.47,4.10,9.85,73.00,10.00,4.86,0.01,0.13,19.39,9.58,21.39,11.58,14.49,16.49
1023,2018-04-28,74.00,8.24,1011.77,3.13,9.75,80.00,6.12,4.62,0.01,0.14,16.85,9.68,18.85,11.68,13.27,15.27
801,2018-04-29,83.00,9.06,1006.31,4.11,8.99,84.00,10.04,4.55,0.21,1.46,15.79,7.64,17.79,9.64,11.72,13.72
1085,2018-04-30,77.00,5.99,1008.89,4.92,9.64,83.00,10.44,4.86,0.06,0.39,13.48,5.82,15.48,7.82,9.65,11.65
494,2018-05-01,73.00,4.77,1014.03,3.05,9.88,80.00,6.85,4.86,0.06,0.45,14.24,5.46,16.24,7.46,9.85,11.85
722,2018-05-02,73.00,5.69,1011.49,3.80,9.72,83.00,8.58,4.52,0.03,0.22,16.17,8.23,18.17,10.23,12.20,14.20
995,2018-05-03,72.00,6.93,1014.84,4.29,9.66,80.00,8.11,4.78,0.03,0.11,16.48,8.27,18.48,10.27,12.38,14.38
86,2018-05-04,69.00,7.47,1017.67,4.05,9.88,88.00,8.10,4.06,0.01,0.09,18.62,10.20,20.62,12.20,14.41,16.41
545,2018-05-05,68.00,9.48,1018.96,3.50,9.73,73.00,6.25,4.17,0.00,0.02,21.76,11.19,23.76,13.19,16.48,18.48
1018,2018-05-06,69.00,11.67,1018.39,2.60,9.50,49.00,5.09,4.32,0.00,0.05,24.53,12.29,26.53,14.29,18.41,20.41
820,2018-05-07,69.00,12.31,1015.33,2.33,9.28,44.00,5.75,5.17,0.06,0.84,25.11,11.89,27.11,13.89,18.50,20.50
424,2018-05-08,74.00,11.89,1011.04,3.01,9.01,63.00,7.29,5.46,0.05,0.53,22.78,11.37,24.78,13.37,17.08,19.08
777,2018-05-09,76.00,10.86,1010.08,3.40,9.68,78.00,6.59,5.28,0.02,0.28,20.01,10.71,22.01,12.71,15.36,17.36
992,2018-05-10,71.00,8.52,1015.61,3.87,9.79,79.00,7.70,5.22,0.02,0.25,17.70,7.12,19.70,9.12,12.41,14.41
668,2018-05-11,69.00,8.27,1016.50,2.79,9.86,59.00,6.44,5.13,0.00,0.04,21.60,10.59,23.60,12.59,16.10,18.10
711,2018-05-12,79.00,9.88,1014.53,2.86,9.69,82.00,7.74,5.05,0.08,0.88,18.09,7.61,20.09,9.61,12.85,14.85
974,2018-05-13,81.00,7.06,1015.86,3.99,9.63,85.00,9.18,5.10,0.15,0.92,13.63,7.54,15.63,9.54,10.59,12.59
716,2018-05-14,82.00,7.61,1016.44,4.49,8.96,84.00,9.40,5.23,0.07,0.42,14.23,9.82,16.23,11.82,12.03,14.03
850,2018-05-15,80.00,9.90,1017.08,4.25,8.74,83.00,8.41,5.23,0.02,0.10,17.85,10.16,19.85,12.16,14.01,16.01
612,2018-05-16,78.00,10.52,1018.06,3.62,8.76,75.00,7.35,5.57,0.01,0.08,19.57,10.36,21.57,12.36,14.97,16.97
354,2018-05-17,76.00,10.06,1019.67,3.79,9.42,76.00,6.42,5.77,0.00,0.04,19.14,9.23,21.14,11.23,14.19,16.19
482,2018-05-18,71.00,9.22,1019.99,3.10,9.56,53.00,5.46,5.89,0.00,0.01,20.66,9.21,22.66,11.21,14.94,16.94
916,2018-05-19,69.00,9.12,1019.66,3.05,9.82,47.00,5.55,5.68,0.00,0.04,21.11,9.09,23.11,11.09,15.10,17.10
276,2018-05-20,69.00,9.92,,2.98,9.18,59.00,,5.90,,,22.45,11.32,24.45,13.32,16.89,18.89
994,2018-05-21,71.00,11.53,,2.69,9.15,67.00,,6.52,,,23.49,12.05,25.49,14.05,17.77,19.77
132,2018-05-22,76.00,12.57,,2.34,9.42,72.00,,6.30,,,22.73,12.33,24.73,14.33,17.53,19.53
640,2018-05-23,77.00,12.88,,2.65,9.16,72.00,,6.70,,,22.70,12.56,24.70,14.56,17.63,19.63
567,2018-05-24,77.00,13.47,,2.32,8.42,67.00,,6.18,,,23.93,13.43,25.93,15.43,18.68,20.68
356,2018-05-25,77.00,14.06,,2.36,8.56,71.00,,6.16,,,23.78,14.75,25.78,16.75,19.27,21.27
1001,2018-05-26,73.00,14.59,,3.37,8.65,78.00,,5.64,,,25.81,15.41,27.81,17.41,20.61,22.61
391,2018-05-27,74.00,15.16,,2.77,9.63,74.00,,5.23,,,25.54,15.45,27.54,17.45,20.50,22.50
302,2018-05-28,82.00,15.30,1015.67,2.76,9.36,81.00,6.43,5.97,0.12,1.17,22.61,15.19,24.61,17.19,18.90,20.90
245,2018-05-29,84.00,15.56,,2.94,8.70,78.00,,5.71,,,22.79,14.81,24.79,16.81,18.80,20.80
149,2018-05-30,81.00,15.26,,2.52,9.04,79.00,,5.79,,,23.79,15.02,25.79,17.02,19.41,21.41
451,2018-05-31,83.00,15.36,,2.75,9.36,76.00,,6.00,,,22.85,14.31,24.85,16.31,18.58,20.58
383,2018-06-01,80.00,14.51,,2.91,9.47,75.00,,5.91,,,22.51,13.47,24.51,15.47,17.99,19.99
103,2018-06-02,76.00,14.28,,2.28,9.71,66.00,,6.61,,,24.35,14.57,26.35,16.57,19.46,21.46
900,2018-06-03,76.00,14.95,,2.91,9.72,69.00,,6.65,,,25.30,15.56,27.30,17.56,20.43,22.43
324,2018-06-04,81.00,15.57,,2.82,9.21,76.00,,6.32,,,23.56,15.31,25.56,17.31,19.44,21.44
589,2018-06-05,84.00,15.45,,3.01,8.40,82.00,,6.15,,,22.26,15.06,24.26,17.06,18.66,20.66
913,2018-06-06,82.00,14.97,,3.08,8.68,83.00,,5.56,,,22.31,14.97,24.31,16.97,18.64,20.64
657,2018-06-07,81.00,15.27,,2.41,8.92,79.00,,6.00,,,23.42,14.36,25.42,16.36,18.89,20.89
489,2018-06-08,77.00,15.47,,2.45,9.07,69.00,,6.66,,,25.20,15.96,27.20,17.96,20.58,22.58
1138,2018-06-09,79.00,16.37,,2.86,8.72,73.00,,6.55,,,25.31,15.88,27.31,17.88,20.60,22.60
1116,2018-06-10,81.00,16.25,,2.64,8.43,77.00,,5.97,,,24.70,16.27,26.70,18.27,20.49,22.49
652,2018-06-11,84.00,15.97,,3.37,8.75,82.00,,5.76,,,22.55,15.03,24.55,17.03,18.79,20.79
961,2018-06-12,81.00,14.62,,3.64,9.36,78.00,,6.21,,,21.87,13.56,23.87,15.56,17.72,19.72
908,2018-06-13,75.00,12.27,,4.17,9.38,78.00,23.52,6.21,,,20.93,11.72,22.93,13.72,16.33,18.33
584,2018-06-14,74.00,11.96,,3.69,9.71,73.00,19.55,6.21,,,21.96,13.95,23.96,15.95,17.96,19.96
824,2018-07-17,64.00,14.05,,3.32,9.97,60.00,,5.66,,,27.06,15.25,29.06,17.25,21.16,23.16
1161,2018-06-15,72.00,13.10,,2.93,9.73,79.00,,6.15,,,22.77,13.62,24.77,15.62,18.20,20.20
1156,2018-06-16,72.00,12.89,,3.23,9.89,78.00,,5.83,,,23.18,14.55,25.18,16.55,18.87,20.87
1044,2018-06-17,71.00,12.60,,3.91,9.80,82.00,,5.76,,,22.17,14.56,24.17,16.56,18.37,20.37
477,2018-06-18,74.00,13.87,,3.63,9.67,83.00,19.32,5.57,,,23.37,15.00,25.37,17.00,19.19,21.19
1118,2018-06-19,73.00,15.15,,2.75,9.67,74.00,,6.21,,,26.20,15.46,28.20,17.46,20.83,22.83
710,2018-06-20,69.00,15.68,,2.45,9.21,66.00,,6.65,,,29.05,16.52,31.05,18.52,22.79,24.79
479,2018-06-21,67.00,14.02,,4.04,9.73,66.00,,7.03,,,25.25,12.04,27.25,14.04,18.65,20.65
843,2018-06-22,62.00,9.40,,4.58,9.88,73.00,19.98,6.39,,,23.17,11.25,25.17,13.25,17.21,19.21
286,2018-06-23,59.00,8.99,,3.53,9.99,49.00,,6.62,,,24.29,12.42,26.29,14.42,18.36,20.36
289,2018-06-24,59.00,10.46,,3.30,9.99,79.00,,6.18,,,25.09,13.19,27.09,15.19,19.14,21.14
503,2018-06-25,60.00,11.45,,3.75,9.99,53.00,,6.89,,,26.26,14.12,28.26,16.12,20.19,22.19
829,2018-06-26,58.00,12.37,,3.50,9.97,47.00,,6.00,,,28.08,15.35,30.08,17.35,21.72,23.72
1173,2018-06-27,61.00,13.63,,3.86,9.85,52.00,,7.31,,,28.18,16.51,30.18,18.51,22.35,24.35
182,2018-06-28,61.00,13.15,,4.33,9.70,75.00,,6.20,,,27.22,16.42,29.22,18.42,21.82,23.82
1034,2018-06-29,61.00,14.14,,4.15,9.90,64.00,,7.79,,,28.09,16.95,30.09,18.95,22.52,24.52
942,2018-06-30,61.00,15.24,,3.28,9.87,39.00,,5.27,,,30.65,18.37,32.65,20.37,24.51,26.51
275,2018-07-01,61.00,15.76,,3.18,9.93,42.00,,6.06,,,30.61,18.00,32.61,20.00,24.31,26.31
628,2018-07-02,65.00,15.55,,3.30,9.64,70.00,,6.62,,,28.33,17.87,30.33,19.87,23.10,25.10
91,2018-07-03,70.00,16.70,,2.84,9.69,70.00,,6.29,,,27.85,17.39,29.85,19.39,22.62,24.62
857,2018-07-04,73.00,16.88,,2.90,9.62,63.00,,6.42,,,28.48,16.71,30.48,18.71,22.60,24.60
400,2018-07-05,76.00,15.89,,3.37,9.54,72.00,,6.03,,,25.09,16.50,27.09,18.50,20.80,22.80
1139,2018-07-06,71.00,15.30,,3.10,9.39,70.00,19.42,6.61,,,26.79,15.88,28.79,17.88,21.34,23.34
151,2018-07-07,63.00,14.82,,2.76,9.47,57.00,,6.20,,,29.30,17.17,31.30,19.17,23.24,25.24
765,2018-07-08,58.00,14.36,,3.30,9.83,43.00,,6.08,,,29.55,17.21,31.55,19.21,23.38,25.38
173,2018-07-09,56.00,13.73,,3.68,9.90,50.00,,6.06,,,28.61,16.76,30.61,18.76,22.69,24.69
1109,2018-07-10,61.00,13.39,,3.76,9.88,67.00,11.80,6.00,,,26.47,14.98,28.47,16.98,20.73,22.73
819,2018-07-11,61.00,12.18,,3.71,9.99,64.00,,6.53,,,25.25,13.91,27.25,15.91,19.58,21.58
924,2018-07-12,62.00,12.54,,2.93,9.88,61.00,,6.08,,,26.60,15.20,28.60,17.20,20.90,22.90
715,2018-07-13,62.00,13.73,,2.57,9.83,51.00,,5.86,,,28.61,16.47,30.61,18.47,22.54,24.54
844,2018-07-14,62.00,14.76,,2.48,9.63,62.00,,4.47,,,29.66,16.85,31.66,18.85,23.26,25.26
50,2018-07-15,62.00,15.09,,2.70,9.79,58.00,,5.82,,,29.93,16.32,31.93,18.32,23.13,25.13
701,2018-07-16,67.00,14.88,,3.40,9.84,77.00,19.01,5.15,,,27.79,16.53,29.79,18.53,22.16,24.16
329,2018-07-18,62.00,13.86,,2.73,10.00,40.00,,5.52,,,28.30,16.52,30.30,18.52,22.41,24.41
681,2018-07-19,62.00,14.33,,2.77,9.95,52.00,,6.15,,,29.35,17.00,31.35,19.00,23.18,25.18
68,2018-07-20,72.00,15.53,,2.90,9.78,74.00,,5.68,,,26.35,16.16,28.35,18.16,21.26,23.26
978,2018-07-21,71.00,14.82,,3.10,9.72,75.00,,5.91,,,25.41,15.46,27.41,17.46,20.44,22.44
1058,2018-07-22,66.00,14.29,,2.83,9.56,69.00,,6.35,,,27.11,16.11,29.11,18.11,21.61,23.61
266,2018-07-23,61.00,14.38,,2.70,9.84,48.00,,7.45,,,29.67,17.19,31.67,19.19,23.43,25.43
976,2018-07-24,65.00,15.39,,2.17,9.79,72.00,,5.27,,,30.28,17.93,32.28,19.93,24.11,26.11
1035,2018-07-25,62.00,15.91,,2.63,9.85,46.00,,5.55,,,31.22,18.10,33.22,20.10,24.66,26.66
904,2018-07-26,59.00,16.08,,2.45,9.99,48.00,,5.71,,,32.90,18.78,34.90,20.78,25.84,27.84
1013,2018-07-27,64.00,16.84,,2.78,9.94,66.00,,4.89,,,30.87,18.47,32.87,20.47,24.67,26.67
895,2018-07-28,69.00,15.89,,3.99,9.89,75.00,,5.61,,,26.25,16.73,28.25,18.73,21.49,23.49
796,2018-07-29,69.00,15.86,,3.80,9.78,76.00,20.21,4.97,,,28.20,18.53,30.20,20.53,23.37,25.37
423,2018-07-30,68.00,17.06,,3.28,9.88,76.00,,5.53,,,29.52,18.42,31.52,20.42,23.97,25.97
159,2018-07-31,66.00,16.56,,2.96,9.98,68.00,,4.90,,,29.31,18.23,31.31,20.23,23.77,25.77
718,2018-08-01,63.00,15.86,,2.96,9.98,66.00,,4.74,,,29.54,17.69,31.54,19.69,23.62,25.62
802,2018-08-02,60.00,15.96,,3.01,9.93,58.00,,3.08,,,32.04,18.92,34.04,20.92,25.48,27.48
202,2018-08-03,56.00,16.32,,2.96,9.88,70.00,,4.00,,,33.89,20.41,35.89,22.41,27.15,29.15
