"id","date_releve","humidity","dewpoint","pressure","windspeed","visibility","cloudcover","windgust","uvindex","precipintensity","precipintensitymax","temperaturehigh","temperaturelow","temperaturehighoffset2","temperaturelowoffset2","temperature","temperatureoffset2"
464.0,"2017-12-29",88.0,1.84,1011.15,3.73,9.41,87.0,10.08,0.87,0.08,0.89,7.66,5.32,9.66,7.32,6.49,8.49
1183.0,"2017-12-30",89.0,8.1,1012.59,5.14,8.79,92.0,11.39,0.88,0.2,1.11,12.9,7.7,14.9,9.7,10.3,12.3
766.0,"2017-12-31",83.0,6.72,1012.24,4.8,9.57,86.0,11.41,0.68,0.08,0.92,13.42,5.29,15.42,7.29,9.36,11.36
320.0,"2018-01-01",83.0,4.16,1012.36,5.64,9.68,83.0,14.2,0.86,0.26,2.1,9.24,4.62,11.24,6.62,6.93,8.93
1119.0,"2018-01-02",88.0,5.32,1018.01,3.88,9.0,90.0,8.79,0.86,0.06,0.32,9.91,7.55,11.91,9.55,8.73,10.73
498.0,"2018-01-03",83.0,7.02,1012.71,6.76,9.23,88.0,17.31,0.85,0.19,1.24,12.59,7.25,14.59,9.25,9.92,11.92
435.0,"2018-01-04",89.0,8.84,1009.17,5.71,8.85,92.0,13.13,0.87,0.3,1.21,13.35,7.68,15.35,9.68,10.52,12.52
581.0,"2018-01-05",88.0,6.89,1004.42,3.21,9.63,87.0,7.82,0.85,0.1,0.63,11.77,4.83,13.77,6.83,8.3,10.3
692.0,"2018-01-06",93.0,5.36,1005.87,1.98,9.15,90.0,5.14,0.88,0.15,0.97,8.58,5.13,10.58,7.13,6.86,8.86
162.0,"2018-01-07",88.0,5.05,1011.34,4.49,9.08,94.0,9.65,0.87,0.1,1.24,8.7,4.78,10.7,6.78,6.74,8.74
357.0,"2018-01-08",89.0,4.28,1014.43,3.1,9.2,88.0,6.88,0.83,0.09,0.6,8.42,2.9,10.42,4.9,5.66,7.66
199.0,"2018-01-09",91.0,4.25,1011.42,2.31,7.54,87.0,6.02,0.85,0.06,0.52,8.81,4.36,10.81,6.36,6.59,8.59
575.0,"2018-01-10",89.0,4.63,1010.96,2.33,9.56,86.0,5.37,0.86,0.06,0.46,9.4,3.18,11.4,5.18,6.29,8.29
265.0,"2018-01-11",91.0,3.76,1015.71,2.02,8.3,88.0,5.02,0.85,0.03,0.3,8.17,2.61,10.17,4.61,5.39,7.39
1056.0,"2018-01-12",91.0,2.96,1024.26,1.91,7.37,89.0,4.31,0.86,0.01,0.1,7.06,0.29,9.06,2.29,3.68,5.68
601.0,"2018-01-13",88.0,1.34,1019.83,2.41,7.86,85.0,5.12,0.79,0.01,0.08,6.73,1.07,8.73,3.07,3.9,5.9
746.0,"2018-01-14",89.0,1.98,1018.14,1.69,8.13,80.0,4.05,0.83,0.03,0.21,7.49,1.23,9.49,3.23,4.36,6.36
175.0,"2018-01-15",89.0,3.73,1015.69,4.02,8.63,91.0,10.91,0.9,0.13,0.86,8.92,6.26,10.92,8.26,7.59,9.59
828.0,"2018-01-16",87.0,6.1,1008.99,5.92,9.52,88.0,12.93,0.91,0.22,1.44,10.46,3.94,12.46,5.94,7.2,9.2
1041.0,"2018-01-17",78.0,1.94,1015.56,5.76,9.8,79.0,13.06,0.91,0.08,0.59,7.83,3.45,9.83,5.45,5.64,7.64
1140.0,"2018-01-18",87.0,4.97,1014.62,5.21,9.06,89.0,11.23,0.9,0.14,0.85,10.16,3.76,12.16,5.76,6.96,8.96
117.0,"2018-01-19",86.0,3.35,1016.13,3.4,9.83,80.0,7.79,0.91,0.07,0.55,8.54,2.58,10.54,4.58,5.56,7.56
267.0,"2018-01-20",91.0,4.87,1011.58,4.78,8.76,92.0,11.41,0.93,0.3,1.39,9.62,6.08,11.62,8.08,7.85,9.85
903.0,"2018-01-21",91.0,6.49,1017.15,4.16,8.15,94.0,9.45,0.92,0.16,0.77,9.8,7.4,11.8,9.4,8.6,10.6
431.0,"2018-01-22",89.0,8.01,1018.11,4.5,8.83,91.0,10.13,1.0,0.19,0.85,12.13,5.53,14.13,7.53,8.83,10.83
557.0,"2018-01-23",88.0,6.6,1025.86,2.89,8.72,90.0,6.43,1.0,0.02,0.25,11.59,6.73,13.59,8.73,9.16,11.16
616.0,"2018-01-24",86.0,7.17,1022.34,3.87,9.17,86.0,8.66,0.92,0.04,0.43,13.11,6.74,15.11,8.74,9.93,11.93
1054.0,"2018-01-25",87.0,6.11,1016.51,3.18,9.58,88.0,7.3,1.04,0.16,0.77,10.47,4.02,12.47,6.02,7.25,9.25
680.0,"2018-01-26",91.0,4.03,1019.79,2.2,9.15,85.0,5.45,1.14,0.16,0.69,8.1,1.44,10.1,3.44,4.77,6.77
442.0,"2018-01-27",92.0,2.78,1031.78,2.01,7.33,87.0,5.16,1.11,0.05,0.49,7.11,2.18,9.11,4.18,4.65,6.65
396.0,"2018-01-28",92.0,4.33,1037.97,2.24,7.29,93.0,4.62,0.96,0.01,0.1,9.28,4.89,11.28,6.89,7.09,9.09
395.0,"2018-01-29",92.0,5.66,1035.13,2.26,8.2,94.0,4.95,0.99,0.01,0.09,9.55,4.97,11.55,6.97,7.26,9.26
997.0,"2018-01-30",91.0,5.59,1030.63,1.6,8.31,94.0,4.3,1.16,0.04,0.53,9.57,5.12,11.57,7.12,7.35,9.35
866.0,"2018-01-31",89.0,4.83,1018.46,3.72,9.07,92.0,8.67,1.18,0.12,0.85,9.2,2.35,11.2,4.35,5.78,7.78
1141.0,"2018-02-01",87.0,1.92,1008.62,3.06,9.62,81.0,7.18,1.27,0.12,0.79,6.69,-0.48,8.69,1.52,3.11,5.11
963.0,"2018-02-02",86.0,0.15,1011.2,2.8,9.27,84.0,6.49,1.31,0.02,0.2,5.79,0.45,7.79,2.45,3.12,5.12
834.0,"2018-02-03",87.0,0.74,1009.82,2.58,9.54,88.0,6.41,1.26,0.05,0.37,5.58,0.44,7.58,2.44,3.01,5.01
817.0,"2018-02-04",85.0,-0.03,1015.22,2.59,9.41,87.0,6.61,1.3,0.03,0.23,5.38,-0.97,7.38,1.03,2.21,4.21
167.0,"2018-02-06",87.0,-1.21,1013.07,2.61,7.12,90.0,5.74,1.41,0.05,0.33,3.13,-1.66,5.13,0.34,0.74,2.74
331.0,"2018-02-07",85.0,-2.5,1016.12,2.7,8.13,89.0,6.09,1.5,0.02,0.15,1.93,-3.21,3.93,-1.21,-0.64,1.36
307.0,"2018-02-08",85.0,-2.85,1020.93,1.82,7.59,76.0,4.59,1.56,0.02,0.16,3.07,-3.28,5.07,-1.28,-0.11,1.89
163.0,"2018-02-09",86.0,-2.02,1017.36,2.59,7.45,78.0,6.82,1.58,0.04,0.37,4.03,-2.16,6.03,-0.16,0.94,2.94
408.0,"2018-02-10",84.0,-1.21,1019.68,2.92,9.29,82.0,6.82,1.43,0.04,0.36,5.35,0.63,7.35,2.63,2.99,4.99
365.0,"2018-02-11",86.0,1.68,1012.53,3.57,8.92,88.0,7.95,1.69,0.07,0.43,7.61,-0.73,9.61,1.27,3.44,5.44
236.0,"2018-02-12",78.0,-1.71,1018.75,2.77,9.91,65.0,6.46,1.71,0.02,0.17,5.92,-3.39,7.92,-1.39,1.27,3.27
111.0,"2018-02-13",80.0,-2.89,1012.52,3.33,9.6,83.0,9.1,1.51,0.04,0.41,4.79,-1.57,6.79,0.43,1.61,3.61
125.0,"2018-02-14",87.0,0.28,1013.64,2.71,8.89,89.0,6.81,1.68,0.08,0.48,6.03,2.95,8.03,4.95,4.49,6.49
137.0,"2018-02-15",91.0,5.97,1017.16,2.67,8.25,93.0,5.57,1.77,0.1,0.56,11.27,3.35,13.27,5.35,7.31,9.31
593.0,"2018-02-16",88.0,4.7,1024.28,1.59,8.76,82.0,3.69,1.64,0.04,0.33,10.88,4.23,12.88,6.23,7.56,9.56
1129.0,"2018-02-17",88.0,3.96,1021.66,2.41,8.87,86.0,6.05,1.81,0.15,0.96,8.7,0.56,10.7,2.56,4.63,6.63
316.0,"2018-02-18",88.0,1.86,1023.97,2.36,7.85,79.0,5.55,1.77,0.03,0.21,7.51,0.84,9.51,2.84,4.18,6.18
390.0,"2018-02-19",89.0,2.13,1019.24,1.66,7.32,90.0,4.06,1.85,0.03,0.19,7.35,3.44,9.35,5.44,5.4,7.4
34.0,"2018-02-20",86.0,2.81,1016.47,3.2,8.54,91.0,7.1,1.87,0.06,0.37,7.84,-0.37,9.84,1.63,3.74,5.74
95.0,"2018-02-21",75.0,-1.84,1018.04,4.03,8.4,54.0,8.07,1.9,0.01,0.16,5.37,-2.47,7.37,-0.47,1.45,3.45
851.0,"2018-02-22",73.0,-3.94,1015.19,3.97,7.86,40.0,7.56,2.07,0.0,0.02,4.46,-2.82,6.46,-0.82,0.82,2.82
703.0,"2018-02-23",71.0,-4.73,1013.25,3.25,9.44,67.0,6.44,1.72,0.0,0.01,3.87,-3.35,5.87,-1.35,0.26,2.26
614.0,"2018-02-24",71.0,-4.17,1013.42,2.99,8.76,47.0,6.53,1.73,0.01,0.05,5.73,-2.82,7.73,-0.82,1.46,3.46
84.0,"2018-02-25",64.0,-6.19,1017.3,4.02,9.24,53.0,8.41,1.5,0.01,0.04,4.5,-5.66,6.5,-3.66,-0.58,1.42
179.0,"2018-02-26",54.0,-11.44,1019.32,4.8,9.82,63.0,9.73,1.19,0.0,0.01,0.5,-8.48,2.5,-6.48,-3.99,-1.99
279.0,"2018-02-27",57.0,-12.75,1016.94,3.46,9.93,68.0,7.34,1.76,0.0,0.02,-1.14,-9.5,0.86,-7.5,-5.32,-3.32
1010.0,"2018-02-28",65.0,-10.64,1008.63,4.2,9.23,85.0,10.08,1.99,0.02,0.19,-0.01,-3.13,1.99,-1.13,-1.57,0.43
487.0,"2018-03-01",80.0,-1.66,994.29,5.0,7.97,93.0,9.81,2.14,0.1,0.6,5.9,1.58,7.9,3.58,3.74,5.74
927.0,"2018-03-02",77.0,0.17,992.24,4.14,8.46,87.0,10.58,2.35,0.14,1.19,8.01,0.93,10.01,2.93,4.47,6.47
1145.0,"2018-03-03",81.0,2.05,994.02,2.92,8.79,83.0,7.3,2.38,0.07,0.55,10.83,2.64,12.83,4.64,6.74,8.74
260.0,"2018-03-04",86.0,3.61,995.58,2.64,9.12,84.0,6.89,2.41,0.12,0.87,10.43,2.2,12.43,4.2,6.32,8.32
804.0,"2018-03-05",85.0,3.98,992.7,2.53,9.23,84.0,6.1,2.45,0.05,0.39,11.87,3.08,13.87,5.08,7.48,9.48
833.0,"2018-03-06",86.0,3.81,992.8,2.41,9.32,83.0,6.86,2.63,0.08,0.58,10.79,2.65,12.79,4.65,6.72,8.72
336.0,"2018-03-07",83.0,2.68,1000.79,3.59,9.64,79.0,8.37,2.65,0.07,0.49,9.62,1.43,11.62,3.43,5.53,7.53
16.0,"2018-03-08",77.0,2.44,1006.15,3.25,9.86,77.0,8.45,2.1,0.04,0.37,12.48,4.94,14.48,6.94,8.71,10.71
971.0,"2018-03-09",78.0,5.55,1007.02,3.3,9.65,91.0,7.54,2.59,0.02,0.18,14.03,8.76,16.03,10.76,11.4,13.4
135.0,"2018-03-10",84.0,8.78,1001.75,3.78,9.7,90.0,8.15,2.67,0.1,0.76,15.81,8.19,17.81,10.19,12.0,14.0
52.0,"2018-03-11",80.0,7.42,994.67,3.66,9.49,85.0,9.68,2.71,0.14,1.06,15.33,7.32,17.33,9.32,11.33,13.33
727.0,"2018-03-12",82.0,5.85,1000.0,5.11,9.7,87.0,11.74,2.77,0.1,0.67,11.68,4.92,13.68,6.92,8.3,10.3
1060.0,"2018-03-13",79.0,3.92,1011.16,3.26,9.82,83.0,7.64,2.71,0.04,0.31,11.28,1.69,13.28,3.69,6.49,8.49
666.0,"2018-03-14",74.0,3.1,1006.81,3.45,9.54,73.0,8.58,2.11,0.02,0.22,14.41,6.38,16.41,8.38,10.4,12.4
385.0,"2018-03-15",83.0,5.49,995.12,3.53,9.63,86.0,9.24,2.88,0.27,2.02,11.84,4.52,13.84,6.52,8.18,10.18
1182.0,"2018-03-16",84.0,4.85,1001.92,2.17,9.72,83.0,5.93,2.95,0.12,1.36,12.4,2.21,14.4,4.21,7.31,9.31
611.0,"2018-03-17",88.0,2.44,999.18,2.45,8.14,88.0,6.46,2.96,0.11,0.8,8.29,0.51,10.29,2.51,4.4,6.4
1072.0,"2018-03-18",85.0,0.13,1001.79,3.06,8.41,90.0,6.53,2.96,0.02,0.18,5.28,-0.92,7.28,1.08,2.18,4.18
454.0,"2018-03-19",81.0,-1.34,1007.09,2.93,8.67,85.0,7.36,2.98,0.04,0.3,5.31,-1.26,7.31,0.74,2.03,4.03
294.0,"2018-03-20",71.0,-2.9,1017.7,4.8,9.72,81.0,10.34,3.05,0.01,0.08,6.3,-1.55,8.3,0.45,2.38,4.38
157.0,"2018-03-21",65.0,-3.73,1027.44,4.03,9.93,66.0,8.54,2.83,0.01,0.05,7.53,-2.61,9.53,-0.61,2.46,4.46
197.0,"2018-03-22",72.0,-2.12,1022.91,3.09,9.58,86.0,7.12,2.92,0.01,0.08,7.7,1.72,9.7,3.72,4.71,6.71
783.0,"2018-03-23",80.0,1.67,1008.78,2.89,9.34,90.0,6.64,2.98,0.02,0.12,9.01,2.27,11.01,4.27,5.64,7.64
510.0,"2018-03-24",79.0,2.94,999.18,2.49,9.19,83.0,5.92,3.21,0.05,0.3,11.51,3.28,13.51,5.28,7.4,9.4
734.0,"2018-03-25",77.0,3.53,1006.98,2.2,8.87,82.0,5.28,3.16,0.02,0.17,12.79,4.16,14.79,6.16,8.48,10.48
1074.0,"2018-03-26",79.0,3.62,1016.78,2.89,8.34,82.0,4.37,3.48,0.02,0.19,11.44,3.81,13.44,5.81,7.63,9.63
43.0,"2018-03-27",87.0,5.31,1016.23,3.6,7.94,89.0,8.45,3.17,0.11,0.6,11.36,7.05,13.36,9.05,9.21,11.21
748.0,"2018-03-28",86.0,7.06,1010.38,4.15,9.07,89.0,9.97,3.24,0.15,0.82,12.85,3.34,14.85,5.34,8.1,10.1
1148.0,"2018-03-29",79.0,3.58,1007.82,2.72,9.77,80.0,7.39,3.49,0.07,0.59,11.76,3.21,13.76,5.21,7.49,9.49
911.0,"2018-03-30",81.0,3.37,1000.15,3.21,9.75,84.0,9.1,3.49,0.13,1.04,11.16,2.02,13.16,4.02,6.59,8.59
73.0,"2018-03-31",81.0,2.66,1001.97,3.13,9.61,83.0,9.19,3.58,0.09,0.68,10.38,2.86,12.38,4.86,6.62,8.62
1163.0,"2018-04-01",74.0,2.38,1013.39,3.1,9.9,83.0,7.44,3.24,0.03,0.27,11.66,4.41,13.66,6.41,8.04,10.04
793.0,"2018-04-02",70.0,3.82,1006.96,3.4,9.95,90.0,8.25,3.14,0.02,0.12,14.83,8.47,16.83,10.47,11.65,13.65
560.0,"2018-04-03",73.0,6.25,1003.17,4.3,9.91,89.0,9.93,3.51,0.06,0.53,15.69,8.03,17.69,10.03,11.86,13.86
926.0,"2018-04-04",80.0,7.11,1004.11,4.3,9.8,84.0,11.28,3.69,0.16,1.19,14.6,5.99,16.6,7.99,10.3,12.3
1162.0,"2018-04-05",73.0,4.41,1016.44,3.14,9.89,77.0,7.64,3.95,0.07,1.13,13.35,3.13,15.35,5.13,8.24,10.24
133.0,"2018-04-06",67.0,4.48,1013.33,3.41,9.98,53.0,7.93,1.46,0.03,0.41,19.33,8.49,21.33,10.49,13.91,15.91
514.0,"2018-04-07",66.0,6.41,1008.99,3.35,9.82,86.0,7.78,2.98,0.03,0.23,18.53,8.57,20.53,10.57,13.55,15.55
374.0,"2018-04-08",75.0,7.65,1006.65,2.5,9.15,89.0,6.83,3.48,0.11,1.35,17.07,8.77,19.07,10.77,12.92,14.92
583.0,"2018-04-09",85.0,8.71,1005.69,2.22,8.84,90.0,5.63,3.74,0.09,0.83,14.69,6.89,16.69,8.89,10.79,12.79
770.0,"2018-04-10",81.0,6.61,1001.41,3.22,9.29,86.0,7.9,3.92,0.12,1.08,13.87,5.34,15.87,7.34,9.61,11.61
787.0,"2018-04-11",77.0,5.67,1002.5,2.9,9.59,84.0,6.45,3.06,0.1,0.58,14.87,6.64,16.87,8.64,10.76,12.76
643.0,"2018-04-12",81.0,6.59,1000.79,2.1,8.85,86.0,5.25,3.93,0.11,0.84,14.13,5.54,16.13,7.54,9.84,11.84
205.0,"2018-04-13",80.0,6.87,1008.09,2.26,8.8,82.0,5.86,4.09,0.03,0.3,15.9,6.88,17.9,8.88,11.39,13.39
594.0,"2018-04-14",82.0,7.97,1016.69,1.89,9.2,82.0,4.68,4.02,0.05,0.48,16.11,6.41,18.11,8.41,11.26,13.26
955.0,"2018-04-15",78.0,7.95,1013.18,2.28,9.18,80.0,6.2,3.93,0.04,0.5,17.74,7.13,19.74,9.13,12.44,14.44
613.0,"2018-04-16",75.0,7.25,1016.17,2.17,9.84,78.0,5.37,4.17,0.0,0.05,16.78,4.91,18.78,6.91,10.85,12.85
1037.0,"2018-04-17",69.0,7.01,1023.11,2.04,9.92,46.0,5.67,1.72,0.0,0.0,21.69,7.31,23.69,9.31,14.5,16.5
919.0,"2018-04-18",63.0,8.31,1025.76,2.31,9.97,38.0,5.98,1.52,0.0,0.01,24.98,9.46,26.98,11.46,17.22,19.22
921.0,"2018-04-19",60.0,8.97,1024.28,2.07,9.96,25.0,5.25,1.24,0.0,0.01,25.39,9.45,27.39,11.45,17.42,19.42
871.0,"2018-04-20",62.0,9.49,1022.54,1.6,9.75,24.0,4.57,1.77,0.0,0.0,25.87,10.15,27.87,12.15,18.01,20.01
513.0,"2018-04-21",63.0,10.12,1018.94,1.73,9.7,25.0,4.45,1.68,0.0,0.03,26.22,10.78,28.22,12.78,18.5,20.5
516.0,"2018-04-22",66.0,10.21,1014.99,2.2,9.8,60.0,5.82,2.17,0.01,0.07,24.27,10.96,26.27,12.96,17.62,19.62
768.0,"2018-04-23",77.0,10.41,1018.87,2.11,9.77,79.0,5.07,4.11,0.04,0.42,19.13,7.89,21.13,9.89,13.51,15.51
411.0,"2018-04-24",76.0,9.7,1018.86,1.89,9.4,64.0,5.16,4.31,0.0,0.04,21.27,9.34,23.27,11.34,15.31,17.31
569.0,"2018-04-25",79.0,9.5,1017.5,3.21,9.62,80.0,7.22,4.02,0.01,0.18,17.87,6.7,19.87,8.7,12.29,14.29
478.0,"2018-04-26",70.0,5.77,1020.18,2.78,9.9,70.0,6.4,4.41,0.01,0.11,16.39,4.21,18.39,6.21,10.3,12.3
185.0,"2018-04-27",70.0,5.95,1011.77,3.14,9.88,75.0,9.45,3.93,0.01,0.09,18.75,8.0,20.75,10.0,13.38,15.38
1023.0,"2018-04-28",78.0,7.62,1011.85,2.4,9.85,84.0,5.71,4.35,0.04,0.35,15.48,8.29,17.48,10.29,11.89,13.89
801.0,"2018-04-29",87.0,8.64,1005.61,2.95,8.89,86.0,8.23,4.33,0.35,2.03,14.84,6.48,16.84,8.48,10.66,12.66
1085.0,"2018-04-30",83.0,5.74,1007.98,4.1,9.6,87.0,9.41,4.43,0.2,1.52,11.74,3.89,13.74,5.89,7.82,9.82
494.0,"2018-05-01",77.0,4.21,1014.22,2.24,9.75,81.0,5.78,4.7,0.03,0.26,13.08,3.15,15.08,5.15,8.12,10.12
722.0,"2018-05-02",75.0,4.81,1012.19,2.67,9.7,82.0,6.89,4.14,0.02,0.17,15.3,6.32,17.3,8.32,10.81,12.81
995.0,"2018-05-03",76.0,6.45,1015.51,3.21,9.64,81.0,7.15,4.77,0.06,0.56,15.33,6.39,17.33,8.39,10.86,12.86
86.0,"2018-05-04",71.0,6.8,1018.09,3.36,9.85,85.0,7.27,4.17,0.01,0.07,18.19,8.54,20.19,10.54,13.37,15.37
545.0,"2018-05-05",71.0,9.36,1018.96,2.66,9.74,68.0,5.77,3.75,0.01,0.12,21.59,9.93,23.59,11.93,15.76,17.76
1018.0,"2018-05-06",72.0,11.78,1018.36,1.91,9.38,45.0,4.44,4.15,0.04,0.74,24.72,10.89,26.72,12.89,17.81,19.81
820.0,"2018-05-07",71.0,12.01,1015.18,1.8,9.31,43.0,4.98,4.68,0.05,0.55,25.22,10.38,27.22,12.38,17.8,19.8
424.0,"2018-05-08",75.0,11.39,1010.8,2.15,9.1,64.0,5.94,5.07,0.06,0.69,22.69,10.19,24.69,12.19,16.44,18.44
777.0,"2018-05-09",79.0,10.7,1009.94,2.55,9.46,80.0,5.63,5.18,0.03,0.39,19.55,9.57,21.55,11.57,14.56,16.56
992.0,"2018-05-10",75.0,8.12,1015.72,2.87,9.79,84.0,6.75,5.06,0.07,0.51,16.48,5.14,18.48,7.14,10.81,12.81
668.0,"2018-05-11",71.0,7.59,1016.8,2.02,9.71,58.0,5.84,5.29,0.0,0.06,21.34,9.43,23.34,11.43,15.39,17.39
711.0,"2018-05-12",82.0,9.66,1014.23,2.15,9.61,84.0,6.61,5.0,0.14,1.16,17.81,6.45,19.81,8.45,12.13,14.13
974.0,"2018-05-13",85.0,6.51,1015.87,2.94,9.54,86.0,6.93,4.97,0.25,1.55,12.18,6.46,14.18,8.46,9.32,11.32
716.0,"2018-05-14",87.0,7.42,1015.9,3.25,8.74,89.0,7.09,4.86,0.18,0.98,13.1,8.88,15.1,10.88,10.99,12.99
850.0,"2018-05-15",84.0,9.76,1016.76,3.18,8.34,84.0,6.18,5.05,0.09,0.67,17.29,8.98,19.29,10.98,13.14,15.14
612.0,"2018-05-16",82.0,10.27,1017.9,2.69,8.27,73.0,6.34,5.68,0.04,0.4,19.15,9.19,21.15,11.19,14.17,16.17
354.0,"2018-05-17",79.0,9.67,1019.79,2.79,9.09,79.0,5.86,5.77,0.01,0.12,18.46,7.38,20.46,9.38,12.92,14.92
482.0,"2018-05-18",73.0,8.61,1020.1,2.28,9.41,56.0,5.08,6.08,0.0,0.04,20.19,7.45,22.19,9.45,13.82,15.82
916.0,"2018-05-19",73.0,8.45,1019.78,2.37,9.74,52.0,5.37,6.39,0.0,0.07,20.43,7.63,22.43,9.63,14.03,16.03
276.0,"2018-05-20",72.0,9.44,NULL,2.84,9.21,60.0,NULL,6.58,NULL,NULL,21.76,9.84,23.76,11.84,15.8,17.8
994.0,"2018-05-21",74.0,11.17,NULL,2.51,9.4,66.0,NULL,6.46,NULL,NULL,23.09,10.55,25.09,12.55,16.82,18.82
132.0,"2018-05-22",77.0,12.03,NULL,2.34,9.33,71.0,NULL,6.4,NULL,NULL,22.51,11.29,24.51,13.29,16.9,18.9
640.0,"2018-05-23",81.0,12.5,NULL,2.45,8.94,74.0,NULL,6.58,NULL,NULL,21.78,11.42,23.78,13.42,16.6,18.6
567.0,"2018-05-24",79.0,13.11,NULL,2.12,8.36,68.0,NULL,6.16,NULL,NULL,23.6,12.13,25.6,14.13,17.87,19.87
356.0,"2018-05-25",79.0,13.74,NULL,2.39,8.53,76.0,NULL,6.1,NULL,NULL,23.74,13.67,25.74,15.67,18.71,20.71
1001.0,"2018-05-26",76.0,14.35,NULL,3.44,8.92,77.0,17.09,5.91,NULL,NULL,25.85,14.54,27.85,16.54,20.2,22.2
391.0,"2018-05-27",77.0,14.88,NULL,2.59,9.7,76.0,NULL,5.43,NULL,NULL,24.8,14.39,26.8,16.39,19.6,21.6
302.0,"2018-05-28",84.0,15.19,1015.49,2.1,9.39,84.0,5.66,5.69,0.13,1.04,22.47,14.13,24.47,16.13,18.3,20.3
245.0,"2018-05-29",86.0,15.13,NULL,2.67,8.97,79.0,NULL,5.82,NULL,NULL,22.3,13.64,24.3,15.64,17.97,19.97
149.0,"2018-05-30",84.0,14.77,NULL,2.41,9.24,79.0,NULL,5.65,NULL,NULL,22.83,13.84,24.83,15.84,18.34,20.34
451.0,"2018-05-31",85.0,14.81,NULL,2.63,9.22,78.0,NULL,6.03,NULL,NULL,22.12,13.18,24.12,15.18,17.65,19.65
383.0,"2018-06-01",82.0,14.13,NULL,2.55,9.41,77.0,NULL,5.88,NULL,NULL,21.92,12.18,23.92,14.18,17.05,19.05
103.0,"2018-06-02",78.0,13.85,NULL,2.04,9.57,67.0,NULL,6.55,NULL,NULL,23.94,13.52,25.94,15.52,18.73,20.73
900.0,"2018-06-03",78.0,14.68,NULL,2.77,9.71,68.0,NULL,6.6,NULL,NULL,24.78,14.66,26.78,16.66,19.72,21.72
324.0,"2018-06-04",84.0,15.38,NULL,2.62,9.17,78.0,NULL,6.18,NULL,NULL,23.19,14.36,25.19,16.36,18.78,20.78
589.0,"2018-06-05",87.0,15.36,NULL,2.82,8.25,84.0,NULL,5.79,NULL,NULL,21.88,14.09,23.88,16.09,17.99,19.99
913.0,"2018-06-06",86.0,14.84,NULL,2.9,8.39,84.0,NULL,5.68,NULL,NULL,21.69,14.0,23.69,16.0,17.85,19.85
657.0,"2018-06-07",83.0,14.98,NULL,2.17,8.87,79.0,NULL,5.99,NULL,NULL,23.12,13.43,25.12,15.43,18.28,20.28
489.0,"2018-06-08",81.0,15.34,NULL,2.19,8.88,70.0,NULL,6.46,NULL,NULL,24.83,15.27,26.83,17.27,20.05,22.05
1138.0,"2018-06-09",81.0,16.28,NULL,2.6,8.6,75.0,NULL,6.42,NULL,NULL,25.1,14.91,27.1,16.91,20.01,22.01
1116.0,"2018-06-10",84.0,16.15,NULL,2.45,8.34,79.0,NULL,5.98,NULL,NULL,24.26,15.45,26.26,17.45,19.86,21.86
652.0,"2018-06-11",88.0,15.81,NULL,3.11,8.48,83.0,NULL,5.71,NULL,NULL,21.57,14.05,23.57,16.05,17.81,19.81
961.0,"2018-06-12",85.0,14.19,NULL,3.5,9.13,82.0,19.41,5.89,NULL,NULL,20.78,12.41,22.78,14.41,16.6,18.6
908.0,"2018-06-13",78.0,11.7,NULL,4.09,9.48,81.0,21.06,5.74,NULL,NULL,19.61,10.21,21.61,12.21,14.91,16.91
584.0,"2018-06-14",77.0,11.49,NULL,3.53,9.68,76.0,19.37,6.06,NULL,NULL,20.8,12.98,22.8,14.98,16.89,18.89
1161.0,"2018-06-15",76.0,12.97,NULL,2.8,9.68,78.0,15.98,6.03,NULL,NULL,21.7,12.1,23.7,14.1,16.9,18.9
1156.0,"2018-06-16",75.0,12.49,NULL,2.95,9.85,78.0,NULL,5.84,NULL,NULL,22.4,13.06,24.4,15.06,17.73,19.73
1044.0,"2018-06-17",74.0,12.08,NULL,3.62,9.87,83.0,16.95,5.75,NULL,NULL,21.14,13.32,23.14,15.32,17.23,19.23
477.0,"2018-06-18",77.0,13.45,NULL,3.41,9.69,83.0,18.93,5.53,NULL,NULL,22.45,13.37,24.45,15.37,17.91,19.91
1118.0,"2018-06-19",77.0,14.8,NULL,2.6,9.66,74.0,NULL,6.05,NULL,NULL,25.24,13.98,27.24,15.98,19.61,21.61
710.0,"2018-06-20",72.0,15.59,NULL,2.27,9.37,62.0,NULL,6.7,NULL,NULL,28.75,15.1,30.75,17.1,21.93,23.93
479.0,"2018-06-21",71.0,13.83,NULL,3.91,9.65,66.0,NULL,7.17,NULL,NULL,24.64,10.5,26.64,12.5,17.57,19.57
843.0,"2018-06-22",63.0,8.34,NULL,4.65,9.88,69.0,20.69,6.44,NULL,NULL,22.0,9.38,24.0,11.38,15.69,17.69
286.0,"2018-06-23",60.0,7.95,NULL,3.62,9.98,51.0,17.54,7.67,NULL,NULL,23.28,11.2,25.28,13.2,17.24,19.24
289.0,"2018-06-24",61.0,9.87,NULL,3.27,9.97,64.0,NULL,6.37,NULL,NULL,24.01,11.59,26.01,13.59,17.8,19.8
503.0,"2018-06-25",62.0,11.0,NULL,3.83,9.98,51.0,NULL,7.26,NULL,NULL,25.37,12.81,27.37,14.81,19.09,21.09
829.0,"2018-06-26",60.0,12.03,NULL,3.44,9.97,49.0,NULL,6.51,NULL,NULL,27.68,13.89,29.68,15.89,20.79,22.79
